client_id,message_id,response_time_ms,leaf_node,category,Number of Clients
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-8d709c98-54d1-4306-8a94-8b3b73f2812f,1744.6129322052002,LN3,Different Super-Peer,6
1,TestClient-1-a0891d5c-5e2e-43fa-9ffc-30f2d48358a7-b1be75fd-61ed-43bd-86eb-ee00603e85d7,1745.3784942626953,LN3,Different Super-Peer,10
1,TestClient-1-2e8a461f-bdc4-448a-ae4c-1072754d9392-6426506a-f8e6-4c4b-ad4a-d58b36de1de0,1759.2213153839111,LN3,Different Super-Peer,9
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-2c51e386-4a8d-4433-8856-3765cc9e5caf,1760.7271671295166,LN3,Different Super-Peer,7
1,TestClient-1-592d3c83-8348-4a40-b2a0-19082b44812d-e4dd2fdc-a651-4991-bbc3-dfa46497cdc1,1764.6656036376953,LN3,Different Super-Peer,8
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-76183130-2ba6-4a7c-9512-2ec1ea196336,1771.5137004852295,LN3,Different Super-Peer,7
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-89980d38-edfa-4ce4-b5c4-9cee44c8cba9,1795.5656051635742,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-00e1bcf7-15d5-4dce-a871-aad9089dbc6b,1796.7424392700195,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-e13aff37-f1e5-41f4-bf26-e40b41f7d7d1,1799.5398044586182,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-d666ec69-91af-4243-a8cc-e485a2d56be6,1807.1174621582031,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-a492f31e-6837-4ab7-b40e-f2cb21ec6b5e,1808.401584625244,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-18b41a07-12e0-4765-8408-5f36a3035fc8,1815.1865005493164,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-e5e22cac-13e4-4afd-a28c-c53cc9afc639,1817.499399185181,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-5776c015-cd0a-4240-81b9-faf31ece1dbf,1823.2619762420647,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-5aa0e01d-eca2-415e-8093-64f01bca06bb,1824.8753547668457,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-c5e2f231-2af5-48c3-b306-18bfbb4f0565,1826.426267623901,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-b239b194-3922-49aa-bad8-6c999837a57c,1827.209949493408,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-488a5658-738f-4054-969c-a0aa1b5cdfa8,1828.0675411224363,LN3,Different Super-Peer,6
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-24de55c6-8b69-4f93-8e06-653d5e9f5c8d,1828.5462856292725,LN3,Different Super-Peer,7
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-49d41e3c-2c82-4e80-afc6-2070cee935fa,1829.850196838379,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-598c8f83-b460-4a81-884e-2369636c05bf,1836.9708061218264,LN3,Different Super-Peer,6
1,TestClient-1-2e8a461f-bdc4-448a-ae4c-1072754d9392-976c94c4-a522-458e-a4e1-a18b364a7e6c,1840.1589393615725,LN3,Different Super-Peer,9
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-8a9ee78f-11f0-4593-808b-826b6c6f36d7,1840.3973579406736,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-9d5e7b4a-54f0-4ec8-977d-a674871257b0,1841.0313129425049,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-8bc8f55f-7517-4b48-b436-6dec4897d31c,1848.4392166137693,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-480a64e0-9cc7-425d-b3a0-c1fd66cf47a0,1849.1177558898928,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-aa90fa30-3d6f-4742-b852-9724105c74be,1854.4950485229488,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-44a496a4-4ef2-4d60-b7b7-08beede7388f,1858.914375305176,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-6ecc9e60-d228-45e3-b735-fc39db4da97c,1860.5844974517825,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-9b8c96f2-eee2-4187-b2c0-2d33fc33a78c,1861.6845607757568,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-fae482bf-30b7-4fa3-9cb5-48d983da2cda,1863.10076713562,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-eb9f7020-64b6-44a7-b483-2e81eb9583e0,1865.21577835083,LN3,Different Super-Peer,6
1,TestClient-1-592d3c83-8348-4a40-b2a0-19082b44812d-66b59de2-7eaa-4d61-b64e-6c725afab9c3,1872.3623752594,LN3,Different Super-Peer,8
1,TestClient-1-2e8a461f-bdc4-448a-ae4c-1072754d9392-9ff023af-b620-443b-88a4-3a9a52fb4faf,1881.7565441131592,LN3,Different Super-Peer,9
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-fc5b36f1-80c1-4da0-af13-17d781abbc19,1885.1919174194336,LN3,Different Super-Peer,7
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-91f1a3ae-6bf6-4826-b375-c95b08dc3f5f,1886.3964080810547,LN3,Different Super-Peer,6
1,TestClient-1-592d3c83-8348-4a40-b2a0-19082b44812d-6ea24107-c8c9-4e5f-8ff8-0007929d16f4,1889.146089553833,LN3,Different Super-Peer,8
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-1b09351e-7101-4e5f-a7e6-8369a746e042,1889.70947265625,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-db6f7932-48af-4ea0-aba7-4315cbdb77cf,1892.5120830535889,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-6f8afe57-5cd4-4bf9-a83e-d781486811fd,1896.1188793182373,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-24d4f4ab-03e4-4302-992f-385190017381,1897.5350856781008,LN3,Different Super-Peer,6
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-9743e350-e854-4b3a-8e56-a6cb9382fde1,1902.329683303833,LN3,Different Super-Peer,7
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-84598814-a551-4650-bfff-2d97f8f4fc1e,1912.144899368286,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-3c4d980d-c533-431d-a3ac-2cbc97f92f6b,1912.5511646270752,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-1e5d67a1-10a6-49cd-ba51-77e90fbcc299,1916.011095046997,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-4036577a-26f0-4233-8ef7-9e466b13aca1,1917.4375534057613,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-7dc2c0da-0597-4928-9722-56ee61595dd3,1918.8547134399407,LN3,Different Super-Peer,6
1,TestClient-1-592d3c83-8348-4a40-b2a0-19082b44812d-1831478b-79c3-42e6-9bea-47ba825e2bd4,1919.663667678833,LN3,Different Super-Peer,8
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-7b1b7966-b704-492a-88f6-fb0e7f895825,1920.5327033996584,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-97c03149-8b64-4635-94c2-b677eb24bb80,1926.2466430664065,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-956f1bf2-330a-4b71-b61e-7d808af97e09,1930.9003353118896,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-1018ba1d-e8bc-4fa0-9fa4-f6d2755e2934,1932.3320388793943,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-7ba41914-bfa1-4bea-83ab-23e7e7db2925,1933.15863609314,LN3,Different Super-Peer,6
1,TestClient-1-a0891d5c-5e2e-43fa-9ffc-30f2d48358a7-285b226e-f559-455b-a624-4794d5858417,1937.5481605529783,LN3,Different Super-Peer,10
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-f43dc943-78dd-47f3-9d31-115c0a159c54,1937.617540359497,LN3,Different Super-Peer,7
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-e16d2578-5ade-445d-968f-a75235f585a1,1937.877178192139,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-834cc267-a061-4bc2-81df-619e5cf80652,1942.8439140319824,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-6649935c-5157-41f8-9d07-e8cb1e65f365,1950.771808624268,LN3,Different Super-Peer,6
1,TestClient-1-a0891d5c-5e2e-43fa-9ffc-30f2d48358a7-0a5e57ad-e639-406f-9de6-5a69e24978c4,1958.240270614624,LN3,Different Super-Peer,10
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-c798d835-bbdc-47af-a510-f3b94b92fff1,1961.5037441253664,LN3,Different Super-Peer,7
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-0bbfbfda-aa23-4330-9821-4443f1c7cb3b,1966.7320251464844,LN3,Different Super-Peer,7
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-d947cfc6-ce7f-4bdc-b3c5-17de21fcc45d,1967.0047760009768,LN3,Different Super-Peer,7
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-bbf3ec0c-db5a-4d23-8701-4344bdd82f33,1967.318058013916,LN3,Different Super-Peer,7
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-5f446ae8-e148-47fb-af3c-2c0de71d0dc6,1981.433629989624,LN3,Different Super-Peer,7
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-67f6f83f-e6e0-4dcb-9e65-508f3b732455,1988.569736480713,LN3,Different Super-Peer,7
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-b8a7894a-ec3a-4513-9494-9fae01610ab4,1990.424871444702,LN3,Different Super-Peer,6
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-e87794ac-6a74-43fa-b758-7ff5aac17b61,1996.6208934783936,LN3,Different Super-Peer,7
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-4c52a13a-a79e-4c57-b0a2-e58c5c22881e,1997.798442840576,LN3,Different Super-Peer,7
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-deaeca6f-aafa-4bb0-b466-c27f4fb940d3,2009.3286037445068,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-b7b74513-2b6f-41dd-82bb-ee69629d75bf,2010.7645988464355,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-e8f15dc1-c9c3-4049-98a6-40e629412d77,2010.7998847961424,LN3,Different Super-Peer,6
1,TestClient-1-2e8a461f-bdc4-448a-ae4c-1072754d9392-15db11ce-c5a7-42e8-8675-5abf34b04240,2013.127326965332,LN3,Different Super-Peer,9
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-f64ec508-3d0d-487b-b548-ecd0923f7269,2015.91157913208,LN3,Different Super-Peer,6
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-701ba8de-c2f3-4c15-b8c9-3ce63803421c,2020.1416015625,LN3,Different Super-Peer,7
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-d347114a-faff-4303-9f0e-72f0d500ae07,2020.2109813690183,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-f31a6bcb-c6b6-49ea-b65c-ea17de9b0c36,2022.080421447754,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-53d737c5-a187-4826-aaaf-e4860e0b8d71,2028.8619995117188,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-36c6316a-bb72-4e51-98e7-44ffb74537e9,2029.6120643615725,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-91fcaecd-b319-43b0-bb89-3e4e368a08ff,2033.621072769165,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-e53ebc6a-93f4-45b3-9236-35d5d9eb7b58,2034.4946384429927,LN3,Different Super-Peer,6
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-e2b33f50-3850-496e-813f-a59f3eeeea07,2034.91473197937,LN3,Different Super-Peer,7
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-937969c8-8619-46fe-9c5d-553680babce2,2037.2323989868164,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-c8b594b6-815f-4d3b-b700-b55f34cb1a57,2043.618440628052,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-30b580f8-1a45-4132-af34-c92c1e73946d,2043.6506271362305,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-f8756dc8-5eec-4099-8bdf-81fb8783bac7,2045.3917980194087,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-d1d03f2a-3d8f-43dc-b956-01112cce4e97,2048.1626987457275,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-f38b58ce-1714-4a38-9a62-55d4649c9179,2049.9401092529297,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-80e9ee1d-d1ad-4c5d-8ad1-6bf94c35a34b,2050.447940826416,LN3,Different Super-Peer,6
1,TestClient-1-2e8a461f-bdc4-448a-ae4c-1072754d9392-61bf701c-0d6d-4a2e-85ba-0a9672151f5f,2053.033828735352,LN3,Different Super-Peer,9
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-ec0e6b75-0336-4c32-ba0c-8fc6c91c03ec,2053.037166595459,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-bbd0ae0b-024b-4a6f-8a73-8c3e986f6cc5,2060.736179351806,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-1111a5f8-52df-49aa-84a8-38fdbf9b91d4,2064.2518997192383,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-4e6821c7-8a55-446a-902b-1c43aaea6efc,2065.8633708953857,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-05f6031d-4763-4935-a1ca-64f38161f38b,2068.143844604492,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-7da4882e-2bb0-4cd2-a8e5-609c36dfc7b6,2068.838596343994,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-2d1917af-129d-4879-b547-2a6113fcb930,2071.838617324829,LN3,Different Super-Peer,6
1,TestClient-1-592d3c83-8348-4a40-b2a0-19082b44812d-5d781fcc-552a-44f5-a3c8-aa8948b504e0,2073.0137825012207,LN3,Different Super-Peer,8
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-e3b90792-a7f4-483d-a867-de47fe62e6ab,2079.4458389282227,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-318d5eed-94e3-43c0-8954-46ed2e50b0e6,2082.293748855591,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-ba82e145-0bb1-4aa4-876e-034505b4b6cf,2084.568738937378,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-9264e9b2-b4ef-41c4-8492-2ae92b97eba0,2087.550640106201,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-e35c332c-8768-4561-9987-de012eee11d7,2088.090419769287,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-0871619a-f167-4cb9-9dcf-2e2970f324de,2097.05138206482,LN3,Different Super-Peer,6
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-e1b9707e-677b-423a-a5d7-635741688412,2098.0587005615234,LN3,Different Super-Peer,7
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-bacd84f0-ee5d-40ca-beab-6d0a1007d6c4,2103.357553482056,LN3,Different Super-Peer,6
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-cc1604e3-84ef-4adf-8ec1-c2d6f3261104,2104.946613311768,LN3,Different Super-Peer,7
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-647bfeb9-14c2-4958-9597-edd95cbeb18c,2105.3433418273926,LN3,Different Super-Peer,7
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-9ec18031-68ac-4b75-a9d7-0cab0fbe97bc,2110.071182250977,LN3,Different Super-Peer,7
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-09ba7142-eff1-4344-92f7-d441c184183b,2110.1937294006348,LN3,Different Super-Peer,6
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-48422514-d14e-4998-a284-0704ac416628,2111.476421356201,LN3,Different Super-Peer,7
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-db71700b-8725-4d51-8040-83559b6f06ac,2111.5968227386475,LN3,Different Super-Peer,7
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-77b62352-6c23-404c-91ea-22e908306064,2111.680507659912,LN3,Different Super-Peer,6
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-3b98e138-670a-42e7-ab32-2a8da705d483,2115.762710571289,LN3,Different Super-Peer,7
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-637ec318-5b4e-4072-86fa-22499e8cac9e,2115.9656047821045,LN3,Different Super-Peer,7
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-95eddc71-6d34-4434-a334-0c3d4832200c,2116.3265705108643,LN3,Different Super-Peer,7
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-518eb563-b013-4e46-8b45-37e80e723cf7,2117.055177688598,LN3,Different Super-Peer,7
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-457c474b-9e4d-4151-bc3b-981b6c67be2e,2119.5170879364014,LN3,Different Super-Peer,7
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-76700b5e-a2f4-4e26-b364-35d900a764f2,2119.7900772094727,LN3,Different Super-Peer,7
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-82a0b8bf-0565-4caf-b4fa-66b0b4114816,2129.1000843048096,LN3,Different Super-Peer,7
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-014c53d1-0b48-48e0-a9a3-4ddf22bc16ae,2133.6796283721924,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-9ec8549e-334a-4e28-b34b-9f9cf7d4e366,2134.1094970703125,LN3,Different Super-Peer,6
1,TestClient-1-592d3c83-8348-4a40-b2a0-19082b44812d-f831daf1-08a5-4e51-a25d-8df71b9cdcaa,2135.857582092285,LN3,Different Super-Peer,8
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-24786f6f-9626-43ab-93ad-2306bdd23d6a,2141.2744522094727,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-280034d0-3c17-4e92-bbec-b883aa920e26,2143.859386444092,LN3,Different Super-Peer,6
1,TestClient-1-2e8a461f-bdc4-448a-ae4c-1072754d9392-3575b70c-0b7f-4d33-b970-5b24f05601ca,2144.3209648132324,LN3,Different Super-Peer,9
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-5b1256f2-eab0-4a2b-bf0e-16beaf200f8b,2151.0963439941406,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-316126b5-ebdd-4af1-8af3-ea2c79bd4f92,2153.761863708496,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-cb3b41fd-308c-4cd4-a4f3-c097840402ae,2161.09585762024,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-158b6b28-54a4-4cf9-9063-65be82bb3b9c,2161.208391189575,LN3,Different Super-Peer,6
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-37e8a022-c0b2-4c04-9f47-3340b640bba6,2163.005113601685,LN3,Different Super-Peer,7
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-8529f4ff-ad28-4236-8399-42a51ee6aad3,2163.2115840911865,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-0186fd71-7287-417f-be89-46665c27e27a,2165.1930809021,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-b64b3d9a-425e-4447-8db4-cc5d918a5418,2167.985916137696,LN3,Different Super-Peer,6
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-17193f51-533f-43c9-bd2a-5e2a20907afb,2168.7936782836914,LN3,Different Super-Peer,6
1,TestClient-1-592d3c83-8348-4a40-b2a0-19082b44812d-16a74fea-c15c-4af3-89bc-93fec102bc4e,2171.142339706421,LN3,Different Super-Peer,8
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-78a6474d-2f57-4640-a1ad-21a23698d674,2176.420927047729,LN3,Different Super-Peer,6
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-11717281-87dc-48d5-8567-4668acca13fc,2178.912401199341,LN3,Different Super-Peer,7
1,TestClient-1-592d3c83-8348-4a40-b2a0-19082b44812d-a1567f70-e7df-418c-91fe-bc87da6b9304,2179.5732975006104,LN3,Different Super-Peer,8
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-f1f0c4bf-1c18-4eb3-99d1-e719ddd95961,2179.929494857788,LN3,Different Super-Peer,7
1,TestClient-1-592d3c83-8348-4a40-b2a0-19082b44812d-c59eaf3b-529d-40de-bd02-9bba8bbf8b72,2188.7757778167725,LN3,Different Super-Peer,8
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-454d919c-9120-49b9-9e12-1bc6d4224c3f,2190.0107860565186,LN3,Different Super-Peer,6
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-07e25912-aba9-4dbc-816b-8fb2c370ab3c,2196.330785751343,LN3,Different Super-Peer,7
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-f3331ab4-d97e-4e11-bbc0-b3f60392c665,2198.6758708953857,LN3,Different Super-Peer,7
1,TestClient-1-592d3c83-8348-4a40-b2a0-19082b44812d-a6c9981c-d066-4d0f-bff2-95784ba20ce7,2200.340747833252,LN3,Different Super-Peer,8
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-94fabdd6-7a10-4529-b859-a796aa89304f,2203.544855117798,LN3,Different Super-Peer,6
1,TestClient-1-592d3c83-8348-4a40-b2a0-19082b44812d-d93297e2-8dfa-4dbc-b25d-1460d9dddaa9,2204.014778137207,LN3,Different Super-Peer,8
1,TestClient-1-592d3c83-8348-4a40-b2a0-19082b44812d-3d8c6c05-cea9-4f7c-9a5f-ec0402782741,2204.094409942627,LN3,Different Super-Peer,8
1,TestClient-1-592d3c83-8348-4a40-b2a0-19082b44812d-00f0dd80-dfa7-4029-b0e1-c3bbe283b1a1,2205.0349712371826,LN3,Different Super-Peer,8
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-40a9e719-1e2b-4ca1-90fc-6aeba3be5b38,2207.7040672302246,LN3,Different Super-Peer,7
1,TestClient-1-8dfe40ea-9f07-4dbf-94ca-108ede067289-7c9e2407-8ddd-413b-abf5-1e33d5fec91e,2208.8212966918945,LN3,Different Super-Peer,6
1,TestClient-1-2e8a461f-bdc4-448a-ae4c-1072754d9392-767c2adb-5f8c-4967-8d8e-596d11cebdf3,2208.944320678711,LN3,Different Super-Peer,9
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-05198ae8-3b76-4661-88ec-381667863524,2210.8161449432373,LN3,Different Super-Peer,7
1,TestClient-1-592d3c83-8348-4a40-b2a0-19082b44812d-eb926873-1e57-495f-8282-b6f5fc1eb2d6,2211.67254447937,LN3,Different Super-Peer,8
1,TestClient-1-592d3c83-8348-4a40-b2a0-19082b44812d-cac2a79a-7738-4545-954f-5c0b93e9965d,2217.2305583953857,LN3,Different Super-Peer,8
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-59d832db-bf98-4def-a3ee-39e4ac06a6c2,2235.91423034668,LN3,Different Super-Peer,7
1,TestClient-1-592d3c83-8348-4a40-b2a0-19082b44812d-a3503700-526a-465d-ac8c-75b142b3e936,2236.169815063477,LN3,Different Super-Peer,8
1,TestClient-1-592d3c83-8348-4a40-b2a0-19082b44812d-09a8f5d4-e0fe-4907-9d52-9ad937bb7f1f,2255.6254863739014,LN3,Different Super-Peer,8
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-919d73cc-9a65-4ed8-be06-c7c9924ee9d1,2258.8584423065186,LN3,Different Super-Peer,7
1,TestClient-1-a5f8604a-6ced-4ce2-8fb9-ba95a237b5d0-3cad7996-647a-4953-9d1c-871022697dc2,2261.6591453552246,LN3,Different Super-Peer,7
